"","subjectID","Age","Duration","Gender","Ethnicity","Ethnic_Origin","Education","DoPL","Dominance","Prestige","Leadership","UMS","UMS_Intimacy","UMS_Affiliation","SJS","SSES","Spite","Vign.Sex","Vign.noSex","Vign.Ovr.Score","Realism_Sex","Realism_NoSex","Realism_Overall","SRPS_RC","SRPS_DM","SRPS","Content","Vignette","Justification","Realism","Power","Spite_z","SSES_z","SRPS_z","SJS_z","Justification_z","Realism_z","DoPL_z","Dominance_z","Leadership_z","Prestige_z","UMS_z","UMS_Intimacy_z","UMS_Affiliation_z"
"140","14",28,860,0,1,3,4,26,0,20,6,32,9,23,3,34,30,8,12,20,14,14,28,3.8,2.5,3.45901639344262,"Sexual","10",1,3,"High",-0.421078402438096,0.891395966821549,1.13489920984519,-1.13692461193603,-0.917977707107573,0.316150403391788,-1.65537394725828,-2.12675222583678,-1.54532986669775,0.374615351484149,-0.421146183524154,-0.109298905659417,-0.46895612563269
"141","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Sexual","1",3,2,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,0.463117126153207,-0.625138823535218,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"142","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Sexual","2",1,3,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,-0.917977707107573,0.316150403391788,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"143","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Nonsexual","3",1,2,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,-0.917977707107573,-0.625138823535218,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"144","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Sexual","4",1,2,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,-0.917977707107573,-0.625138823535218,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"145","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Nonsexual","5",1,3,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,-0.917977707107573,0.316150403391788,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"146","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Nonsexual","6",4,2,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,1.1536645427836,-0.625138823535218,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"147","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Sexual","7",4,3,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,1.1536645427836,0.316150403391788,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"148","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Nonsexual","8",3,3,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,0.463117126153207,0.316150403391788,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"149","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Nonsexual","9",2,4,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,-0.227430290477183,1.25743963031879,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"150","15",22,862,0,1,3,5,61,16,25,20,34,8,26,7,29,23,10,11,21,12,14,26,3.06666666666667,2.125,2.81967213114754,"Sexual","10",1,2,"Medium",-1.17225427825564,0.360253292290574,-0.696867935869851,0.503813651563808,-0.917977707107573,-0.625138823535218,1.37492969695529,0.668407842405844,0.955153636200119,1.47221447048229,-0.1309181019944,-0.667937756807551,0.0508506642252316
"151","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Sexual","1",5,1,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,1.84421195941399,-1.56642805046222,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"152","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Sexual","2",4,2,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,1.1536645427836,-0.625138823535218,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"153","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Nonsexual","3",1,2,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,-0.917977707107573,-0.625138823535218,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"154","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Sexual","4",1,2,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,-0.917977707107573,-0.625138823535218,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"155","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Nonsexual","5",1,1,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,-0.917977707107573,-1.56642805046222,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"156","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Nonsexual","6",5,2,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,1.84421195941399,-0.625138823535218,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"157","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Sexual","7",1,3,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,-0.917977707107573,0.316150403391788,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"158","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Nonsexual","8",1,1,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,-0.917977707107573,-1.56642805046222,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"159","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Nonsexual","9",2,3,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,-0.227430290477183,0.316150403391788,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"160","16",25,883,1,1,3,4,34,0,23,11,45,10,35,7,21,21,12,10,22,11,9,20,3.66666666666667,2.5,3.36065573770492,"Sexual","10",1,3,"High",-1.38687595706066,-0.489574986958986,0.85308887973518,0.503813651563808,-0.917977707107573,0.316150403391788,-0.962733114295181,-2.12675222583678,-0.652300044234227,1.03317482288303,1.46533634641925,0.449339945488717,1.610271033799
"161","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Sexual","1",4,2,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,1.1536645427836,-0.625138823535218,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"162","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Sexual","2",2,4,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,-0.227430290477183,1.25743963031879,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"163","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Nonsexual","3",1,3,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,-0.917977707107573,0.316150403391788,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"164","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Sexual","4",2,4,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,-0.227430290477183,1.25743963031879,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"165","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Nonsexual","5",4,2,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,1.1536645427836,-0.625138823535218,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"166","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Nonsexual","6",2,2,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,-0.227430290477183,-0.625138823535218,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"167","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Sexual","7",2,4,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,-0.227430290477183,1.25743963031879,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"168","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Nonsexual","8",4,2,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,1.1536645427836,-0.625138823535218,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"169","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Nonsexual","9",1,5,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,-0.917977707107573,2.1987288572458,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"170","17",21,874,0,1,3,5,55,17,22,16,34,12,22,9,25,48,12,12,24,17,14,31,2.8,2.5,2.72131147540984,"Sexual","10",2,3,"Medium",1.51051670680702,-0.0646608473342058,-0.978678265979857,1.32418278331372,-0.227430290477183,0.316150403391788,0.855449072232961,0.843105346671008,0.240729778229298,0.813654999083406,-0.1309181019944,1.56661764778498,-0.64222505558533
"171","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Sexual","1",4,2,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,1.1536645427836,-0.625138823535218,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"172","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Sexual","2",4,3,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,1.1536645427836,0.316150403391788,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"173","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Nonsexual","3",2,5,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,-0.227430290477183,2.1987288572458,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"174","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Sexual","4",2,5,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,-0.227430290477183,2.1987288572458,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"175","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Nonsexual","5",3,2,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,0.463117126153207,-0.625138823535218,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"176","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Nonsexual","6",1,2,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,-0.917977707107573,-0.625138823535218,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"177","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Sexual","7",2,5,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,-0.227430290477183,2.1987288572458,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"178","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Nonsexual","8",1,2,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,-0.917977707107573,-0.625138823535218,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"179","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Nonsexual","9",4,2,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,1.1536645427836,-0.625138823535218,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"180","18",20,884,0,1,3,3,46,8,22,16,35,11,24,8,27,21,15,11,26,17,13,30,3.46666666666667,2.5,3.21311475409836,"Sexual","10",3,2,"High",-1.38687595706066,0.147796222478184,0.430373384570171,0.913998217438767,0.463117126153207,-0.625138823535218,0.0762281351494718,-0.729172191715467,0.240729778229298,0.813654999083406,0.0141959387704773,1.00797879663685,-0.295687195680049
"181","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Sexual","1",5,2,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,1.84421195941399,-0.625138823535218,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"182","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Sexual","2",3,3,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,0.463117126153207,0.316150403391788,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"183","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Nonsexual","3",1,2,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,-0.917977707107573,-0.625138823535218,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"184","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Sexual","4",1,2,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,-0.917977707107573,-0.625138823535218,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"185","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Nonsexual","5",1,3,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,-0.917977707107573,0.316150403391788,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"186","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Nonsexual","6",4,2,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,1.1536645427836,-0.625138823535218,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"187","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Sexual","7",1,3,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,-0.917977707107573,0.316150403391788,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"188","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Nonsexual","8",1,2,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,-0.917977707107573,-0.625138823535218,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"189","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Nonsexual","9",4,3,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,1.1536645427836,0.316150403391788,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"190","19",23,890,1,1,3,4,29,8,13,8,37,11,26,7,16,21,12,11,23,12,12,24,3.46666666666667,2.5,3.21311475409836,"Sexual","10",2,2,"High",-1.38687595706066,-1.02071766148996,0.430373384570171,0.503813651563808,-0.227430290477183,-0.625138823535218,-1.39563363489712,-0.729172191715467,-1.18811793771234,-1.16202341511325,0.304424020300231,1.00797879663685,0.0508506642252316
"191","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Sexual","1",5,2,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,1.84421195941399,-0.625138823535218,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"192","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Sexual","2",1,2,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,-0.917977707107573,-0.625138823535218,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"193","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Nonsexual","3",1,4,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,-0.917977707107573,1.25743963031879,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"194","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Sexual","4",1,2,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,-0.917977707107573,-0.625138823535218,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"195","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Nonsexual","5",1,4,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,-0.917977707107573,1.25743963031879,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"196","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Nonsexual","6",5,2,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,1.84421195941399,-0.625138823535218,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"197","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Sexual","7",1,2,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,-0.917977707107573,-0.625138823535218,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"198","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Nonsexual","8",1,2,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,-0.917977707107573,-0.625138823535218,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"199","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Nonsexual","9",3,3,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,0.463117126153207,0.316150403391788,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"200","20",30,875,1,3,5,5,33,2,15,16,42,10,32,3,19,23,9,11,20,10,15,25,3.86666666666667,2.5,3.50819672131148,"Sexual","10",1,2,"High",-1.17225427825564,-0.702032056771376,1.27580437490019,-1.13692461193603,-0.917977707107573,-0.625138823535218,-1.04931321841557,-1.77735721730645,0.240729778229298,-0.722983767513995,1.02999422412462,0.449339945488717,1.09046424394107
"201","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Sexual","1",4,1,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,1.1536645427836,-1.56642805046222,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
"202","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Sexual","2",1,2,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,-0.917977707107573,-0.625138823535218,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
"203","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Nonsexual","3",1,4,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,-0.917977707107573,1.25743963031879,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
"204","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Sexual","4",1,2,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,-0.917977707107573,-0.625138823535218,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
"205","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Nonsexual","5",1,2,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,-0.917977707107573,-0.625138823535218,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
"206","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Nonsexual","6",5,2,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,1.84421195941399,-0.625138823535218,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
"207","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Sexual","7",1,3,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,-0.917977707107573,0.316150403391788,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
"208","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Nonsexual","8",1,1,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,-0.917977707107573,-1.56642805046222,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
"209","21",21,911,1,1,3,4,38,14,14,10,48,12,36,7,16,32,10,12,22,11,13,24,3.73333333333333,2.6875,3.45901639344262,"Nonsexual","9",4,4,"High",-0.206456723633083,-1.02071766148996,1.13489920984519,0.503813651563808,1.1536645427836,1.25743963031879,-0.61641269781363,0.319012833875516,-0.830906008726933,-0.942503591313623,1.90067846871388,1.56661764778498,1.78353996375164
